full_name,ros_distro,n_packages_in_distro,repo_url_normalized,host
ros/ros_tutorials,jazzy,1,https://github.com/ros/ros_tutorials,github.com
ros/sdformat_urdf,jazzy,2,https://github.com/ros/sdformat_urdf,github.com
ros/urdf_launch,jazzy,1,https://github.com/ros/urdf_launch,github.com
ros/urdf_parser_py,jazzy,1,https://github.com/ros/urdf_parser_py,github.com
ros/urdf_tutorial,jazzy,1,https://github.com/ros/urdf_tutorial,github.com
ros/urdfdom,jazzy,1,https://github.com/ros/urdfdom,github.com
ros/xacro,jazzy,1,https://github.com/ros/xacro,github.com
ros2-gbp/gazebo_ros_pkgs-release,jazzy,2,https://github.com/ros2-gbp/gazebo_ros_pkgs-release,github.com
ros2-gbp/ortools_vendor-release,jazzy,1,https://github.com/ros2-gbp/ortools_vendor-release,github.com
ros2-gbp/picknik_ament_copyright-release,jazzy,1,https://github.com/ros2-gbp/picknik_ament_copyright-release,github.com
ros2-gbp/radar_msgs-release,jazzy,1,https://github.com/ros2-gbp/radar_msgs-release,github.com
ros2-gbp/ros_industrial_cmake_boilerplate-release,jazzy,1,https://github.com/ros2-gbp/ros_industrial_cmake_boilerplate-release,github.com
ros2-rust/rosidl_rust,jazzy,1,https://github.com/ros2-rust/rosidl_rust,github.com
ros2/ament_cmake_ros,jazzy,2,https://github.com/ros2/ament_cmake_ros,github.com
ros2/cartographer,jazzy,1,https://github.com/ros2/cartographer,github.com
ros2/cartographer_ros,jazzy,3,https://github.com/ros2/cartographer_ros,github.com
ros2/common_interfaces,jazzy,13,https://github.com/ros2/common_interfaces,github.com
ros2/console_bridge_vendor,jazzy,1,https://github.com/ros2/console_bridge_vendor,github.com
ros2/demos,jazzy,21,https://github.com/ros2/demos,github.com
ros2/domain_bridge,jazzy,1,https://github.com/ros2/domain_bridge,github.com
ros2/eigen3_cmake_module,jazzy,1,https://github.com/ros2/eigen3_cmake_module,github.com
ros2/example_interfaces,jazzy,1,https://github.com/ros2/example_interfaces,github.com
ros2/examples,jazzy,22,https://github.com/ros2/examples,github.com
ros2/geometry2,jazzy,15,https://github.com/ros2/geometry2,github.com
ros2/launch,jazzy,7,https://github.com/ros2/launch,github.com
ros2/launch_ros,jazzy,4,https://github.com/ros2/launch_ros,github.com
ros2/libyaml_vendor,jazzy,1,https://github.com/ros2/libyaml_vendor,github.com
ros2/message_filters,jazzy,1,https://github.com/ros2/message_filters,github.com
ros2/mimick_vendor,jazzy,1,https://github.com/ros2/mimick_vendor,github.com
ros2/orocos_kdl_vendor,jazzy,2,https://github.com/ros2/orocos_kdl_vendor,github.com
ros2/performance_test_fixture,jazzy,1,https://github.com/ros2/performance_test_fixture,github.com
ros2/pybind11_vendor,jazzy,1,https://github.com/ros2/pybind11_vendor,github.com
ros2/python_cmake_module,jazzy,1,https://github.com/ros2/python_cmake_module,github.com
ros2/rcl,jazzy,4,https://github.com/ros2/rcl,github.com
ros2/rcl_interfaces,jazzy,10,https://github.com/ros2/rcl_interfaces,github.com
ros2/rcl_logging,jazzy,3,https://github.com/ros2/rcl_logging,github.com
ros2/rclc,jazzy,4,https://github.com/ros2/rclc,github.com
ros2/rclcpp,jazzy,4,https://github.com/ros2/rclcpp,github.com
ros2/rclpy,jazzy,1,https://github.com/ros2/rclpy,github.com
ros2/rcpputils,jazzy,1,https://github.com/ros2/rcpputils,github.com
ros2/rcutils,jazzy,1,https://github.com/ros2/rcutils,github.com
ros2/realtime_support,jazzy,2,https://github.com/ros2/realtime_support,github.com
ros2/rmw,jazzy,2,https://github.com/ros2/rmw,github.com
ros2/rmw_connextdds,jazzy,4,https://github.com/ros2/rmw_connextdds,github.com
ros2/rmw_cyclonedds,jazzy,1,https://github.com/ros2/rmw_cyclonedds,github.com
ros2/rmw_dds_common,jazzy,1,https://github.com/ros2/rmw_dds_common,github.com
ros2/rmw_fastrtps,jazzy,3,https://github.com/ros2/rmw_fastrtps,github.com
ros2/rmw_gurumdds,jazzy,2,https://github.com/ros2/rmw_gurumdds,github.com
ros2/rmw_implementation,jazzy,2,https://github.com/ros2/rmw_implementation,github.com
ros2/rmw_zenoh,jazzy,4,https://github.com/ros2/rmw_zenoh,github.com
ros2/ros1_bridge,jazzy,1,https://github.com/ros2/ros1_bridge,github.com
ros2/ros2_tracing,jazzy,10,https://github.com/ros2/ros2_tracing,github.com
ros2/ros2cli,jazzy,15,https://github.com/ros2/ros2cli,github.com
ros2/ros2cli_common_extensions,jazzy,1,https://github.com/ros2/ros2cli_common_extensions,github.com
ros2/ros_testing,jazzy,2,https://github.com/ros2/ros_testing,github.com
ros2/ros_workspace,jazzy,1,https://github.com/ros2/ros_workspace,github.com
ros2/rosbag2,jazzy,24,https://github.com/ros2/rosbag2,github.com
ros2/rosidl,jazzy,15,https://github.com/ros2/rosidl,github.com
ros2/rosidl_core,jazzy,2,https://github.com/ros2/rosidl_core,github.com
ros2/rosidl_dds,jazzy,1,https://github.com/ros2/rosidl_dds,github.com
ros2/rosidl_defaults,jazzy,2,https://github.com/ros2/rosidl_defaults,github.com
ros2/rosidl_dynamic_typesupport,jazzy,1,https://github.com/ros2/rosidl_dynamic_typesupport,github.com
ros2/rosidl_dynamic_typesupport_fastrtps,jazzy,1,https://github.com/ros2/rosidl_dynamic_typesupport_fastrtps,github.com
ros2/rosidl_python,jazzy,1,https://github.com/ros2/rosidl_python,github.com
ros2/rosidl_runtime_py,jazzy,1,https://github.com/ros2/rosidl_runtime_py,github.com
ros2/rosidl_typesupport,jazzy,3,https://github.com/ros2/rosidl_typesupport,github.com
ros2/rosidl_typesupport_fastrtps,jazzy,3,https://github.com/ros2/rosidl_typesupport_fastrtps,github.com
ros2/rpyutils,jazzy,1,https://github.com/ros2/rpyutils,github.com
ros2/rviz,jazzy,8,https://github.com/ros2/rviz,github.com
ros2/spdlog_vendor,jazzy,1,https://github.com/ros2/spdlog_vendor,github.com
ros2/sros2,jazzy,2,https://github.com/ros2/sros2,github.com
ros2/system_tests,jazzy,6,https://github.com/ros2/system_tests,github.com
ros2/teleop_twist_joy,jazzy,1,https://github.com/ros2/teleop_twist_joy,github.com
ros2/teleop_twist_keyboard,jazzy,1,https://github.com/ros2/teleop_twist_keyboard,github.com
ros2/test_interface_files,jazzy,1,https://github.com/ros2/test_interface_files,github.com
ros2/tinyxml2_vendor,jazzy,1,https://github.com/ros2/tinyxml2_vendor,github.com
ros2/tinyxml_vendor,jazzy,1,https://github.com/ros2/tinyxml_vendor,github.com
ros2/tlsf,jazzy,1,https://github.com/ros2/tlsf,github.com
ros2/unique_identifier_msgs,jazzy,1,https://github.com/ros2/unique_identifier_msgs,github.com
ros2/urdf,jazzy,2,https://github.com/ros2/urdf,github.com
ros2/variants,jazzy,6,https://github.com/ros2/variants,github.com
ros2/yaml_cpp_vendor,jazzy,1,https://github.com/ros2/yaml_cpp_vendor,github.com
rst-tu-dortmund/control_box_rst,jazzy,1,https://github.com/rst-tu-dortmund/control_box_rst,github.com
rt-net/crane_plus,jazzy,6,https://github.com/rt-net/crane_plus,github.com
rt-net/raspimouse2,jazzy,2,https://github.com/rt-net/raspimouse2,github.com
rt-net/raspimouse_description,jazzy,1,https://github.com/rt-net/raspimouse_description,github.com
rt-net/raspimouse_ros2_examples,jazzy,1,https://github.com/rt-net/raspimouse_ros2_examples,github.com
rt-net/raspimouse_sim,jazzy,3,https://github.com/rt-net/raspimouse_sim,github.com
rt-net/raspimouse_slam_navigation_ros2,jazzy,4,https://github.com/rt-net/raspimouse_slam_navigation_ros2,github.com
rt-net/rt_manipulators_cpp,jazzy,2,https://github.com/rt-net/rt_manipulators_cpp,github.com
rt-net/rt_usb_9axisimu_driver,jazzy,1,https://github.com/rt-net/rt_usb_9axisimu_driver,github.com
rudislabs/actuator_msgs,jazzy,1,https://github.com/rudislabs/actuator_msgs,github.com
samsung-ros/ament_download,jazzy,1,https://github.com/samsung-ros/ament_download,github.com
septentrio-gnss/septentrio_gnss_driver,jazzy,1,https://github.com/septentrio-gnss/septentrio_gnss_driver,github.com
signetlabdei/rmw_desert,jazzy,1,https://github.com/signetlabdei/rmw_desert,github.com
sloretz/rcl_logging_rcutils,jazzy,1,https://github.com/sloretz/rcl_logging_rcutils,github.com
splintered-reality/py_trees,jazzy,1,https://github.com/splintered-reality/py_trees,github.com
splintered-reality/py_trees_js,jazzy,1,https://github.com/splintered-reality/py_trees_js,github.com
splintered-reality/py_trees_ros,jazzy,1,https://github.com/splintered-reality/py_trees_ros,github.com
splintered-reality/py_trees_ros_interfaces,jazzy,1,https://github.com/splintered-reality/py_trees_ros_interfaces,github.com
splintered-reality/py_trees_ros_tutorials,jazzy,1,https://github.com/splintered-reality/py_trees_ros_tutorials,github.com
splintered-reality/py_trees_ros_viewer,jazzy,1,https://github.com/splintered-reality/py_trees_ros_viewer,github.com
stack-of-tasks/eigenpy,jazzy,1,https://github.com/stack-of-tasks/eigenpy,github.com
stack-of-tasks/eiquadprog,jazzy,1,https://github.com/stack-of-tasks/eiquadprog,github.com
stack-of-tasks/odri_master_board_sdk_release,jazzy,1,https://github.com/stack-of-tasks/odri_master_board_sdk_release,github.com
stack-of-tasks/pinocchio,jazzy,1,https://github.com/stack-of-tasks/pinocchio,github.com
stack-of-tasks/tsid,jazzy,1,https://github.com/stack-of-tasks/tsid,github.com
stereolabs/zed-ros2-description,jazzy,1,https://github.com/stereolabs/zed-ros2-description,github.com
stereolabs/zed-ros2-interfaces,jazzy,1,https://github.com/stereolabs/zed-ros2-interfaces,github.com
stevenlovegrove/Pangolin,jazzy,1,https://github.com/stevenlovegrove/Pangolin,github.com
stonier/ecl_core,jazzy,25,https://github.com/stonier/ecl_core,github.com
stonier/ecl_lite,jazzy,8,https://github.com/stonier/ecl_lite,github.com
stonier/ecl_tools,jazzy,3,https://github.com/stonier/ecl_tools,github.com
suchetanrs/roadmap-explorer,jazzy,3,https://github.com/suchetanrs/roadmap-explorer,github.com
swri-robotics/gps_umd,jazzy,4,https://github.com/swri-robotics/gps_umd,github.com
swri-robotics/mapviz,jazzy,5,https://github.com/swri-robotics/mapviz,github.com
swri-robotics/marti_common,jazzy,11,https://github.com/swri-robotics/marti_common,github.com
swri-robotics/marti_messages,jazzy,9,https://github.com/swri-robotics/marti_messages,github.com
swri-robotics/novatel_gps_driver,jazzy,2,https://github.com/swri-robotics/novatel_gps_driver,github.com
swri-robotics/swri_console,jazzy,1,https://github.com/swri-robotics/swri_console,github.com
synapticon/synapticon_ros2_control,jazzy,1,https://github.com/synapticon/synapticon_ros2_control,github.com
teamspatzenhirn/rig_reconfigure,jazzy,1,https://github.com/teamspatzenhirn/rig_reconfigure,github.com
teamspatzenhirn/rviz_2d_overlay_plugins,jazzy,2,https://github.com/teamspatzenhirn/rviz_2d_overlay_plugins,github.com
tecgihan/tecgihan_driver,jazzy,1,https://github.com/tecgihan/tecgihan_driver,github.com
tesseract-robotics/boost_plugin_loader,jazzy,1,https://github.com/tesseract-robotics/boost_plugin_loader,github.com
tier4/cudnn_cmake_module,jazzy,1,https://github.com/tier4/cudnn_cmake_module,github.com
tier4/hash_library_vendor,jazzy,1,https://github.com/tier4/hash_library_vendor,github.com
tier4/heaphook,jazzy,1,https://github.com/tier4/heaphook,github.com
tier4/osqp_vendor,jazzy,1,https://github.com/tier4/osqp_vendor,github.com
tier4/sync_tooling_msgs,jazzy,1,https://github.com/tier4/sync_tooling_msgs,github.com
tier4/tensorrt_cmake_module,jazzy,1,https://github.com/tier4/tensorrt_cmake_module,github.com
tilk/rtcm_msgs,jazzy,1,https://github.com/tilk/rtcm_msgs,github.com
trimble-oss/trimble_driver_ros,jazzy,3,https://github.com/trimble-oss/trimble_driver_ros,github.com
tu-darmstadt-ros-pkg/hector_rviz_overlay,jazzy,3,https://github.com/tu-darmstadt-ros-pkg/hector_rviz_overlay,github.com
turtlebot/turtlebot4,jazzy,4,https://github.com/turtlebot/turtlebot4,github.com
turtlebot/turtlebot4_desktop,jazzy,2,https://github.com/turtlebot/turtlebot4_desktop,github.com
turtlebot/turtlebot4_robot,jazzy,5,https://github.com/turtlebot/turtlebot4_robot,github.com
turtlebot/turtlebot4_setup,jazzy,1,https://github.com/turtlebot/turtlebot4_setup,github.com
turtlebot/turtlebot4_simulator,jazzy,4,https://github.com/turtlebot/turtlebot4_simulator,github.com
tuw-robotics/marker_msgs,jazzy,1,https://github.com/tuw-robotics/marker_msgs,github.com
tuw-robotics/tuw_geometry,jazzy,1,https://github.com/tuw-robotics/tuw_geometry,github.com
tuw-robotics/tuw_msgs,jazzy,10,https://github.com/tuw-robotics/tuw_msgs,github.com
tuw-robotics/tuw_robotics,jazzy,4,https://github.com/tuw-robotics/tuw_robotics,github.com
ubuntu-robotics/ament_nodl,jazzy,1,https://github.com/ubuntu-robotics/ament_nodl,github.com
ubuntu-robotics/nodl,jazzy,2,https://github.com/ubuntu-robotics/nodl,github.com
uleroboticsgroup/yasmin,jazzy,7,https://github.com/uleroboticsgroup/yasmin,github.com
unisa-acg/inverse-dynamics-solver,jazzy,4,https://github.com/unisa-acg/inverse-dynamics-solver,github.com
uos/lvr2,jazzy,1,https://github.com/uos/lvr2,github.com
vooon/ntpd_driver,jazzy,1,https://github.com/vooon/ntpd_driver,github.com
vtalpaert/ardrone-ros2,jazzy,2,https://github.com/vtalpaert/ardrone-ros2,github.com
vtalpaert/ros2-phone-sensors,jazzy,2,https://github.com/vtalpaert/ros2-phone-sensors,github.com
wep21/aws_sdk_cpp_vendor,jazzy,1,https://github.com/wep21/aws_sdk_cpp_vendor,github.com
wep21/bag2_to_image,jazzy,1,https://github.com/wep21/bag2_to_image,github.com
wep21/tinyspline_vendor,jazzy,1,https://github.com/wep21/tinyspline_vendor,github.com
wep21/turbojpeg_compressed_image_transport,jazzy,1,https://github.com/wep21/turbojpeg_compressed_image_transport,github.com
wg-perception/object_recognition_msgs,jazzy,1,https://github.com/wg-perception/object_recognition_msgs,github.com
ycheng517/ar4_ros_driver,jazzy,4,https://github.com/ycheng517/ar4_ros_driver,github.com
4am-robotics/cob_common,kilted,4,https://github.com/4am-robotics/cob_common,github.com
ANYbotics/grid_map,kilted,15,https://github.com/ANYbotics/grid_map,github.com
AprilRobotics/apriltag,kilted,1,https://github.com/AprilRobotics/apriltag,github.com
AutoAPMS/auto-apms,kilted,7,https://github.com/AutoAPMS/auto-apms,github.com
Autoware-AI/qpoases_vendor,kilted,1,https://github.com/Autoware-AI/qpoases_vendor,github.com
Barry-Xu-2018/ros2_service_load_balancing,kilted,1,https://github.com/Barry-Xu-2018/ros2_service_load_balancing,github.com
Beam-and-Spyrosoft/rtest,kilted,3,https://github.com/Beam-and-Spyrosoft/rtest,github.com
BehaviorTree/BehaviorTree.CPP,kilted,1,https://github.com/BehaviorTree/BehaviorTree.CPP,github.com
CCNYRoboticsLab/imu_tools,kilted,4,https://github.com/CCNYRoboticsLab/imu_tools,github.com
DFKI-NI/mir_robot,kilted,1,https://github.com/DFKI-NI/mir_robot,github.com
DFKI-NI/rospy_message_converter,kilted,2,https://github.com/DFKI-NI/rospy_message_converter,github.com
DLu/simple_actions,kilted,1,https://github.com/DLu/simple_actions,github.com
DLu/tf_transformations,kilted,1,https://github.com/DLu/tf_transformations,github.com
EasyNavigation/EasyNavigation,kilted,12,https://github.com/EasyNavigation/EasyNavigation,github.com
EasyNavigation/NavMap,kilted,5,https://github.com/EasyNavigation/NavMap,github.com
Ekumen-OS/beluga,kilted,9,https://github.com/Ekumen-OS/beluga,github.com
Fields2Cover/fields2cover,kilted,1,https://github.com/Fields2Cover/fields2cover,github.com
ForteFibre/FluentRviz,kilted,1,https://github.com/ForteFibre/FluentRviz,github.com
FraunhoferIOSB/multisensor_calibration,kilted,3,https://github.com/FraunhoferIOSB/multisensor_calibration,github.com
HebiRobotics/hebi_cpp_api_ros,kilted,1,https://github.com/HebiRobotics/hebi_cpp_api_ros,github.com
HebiRobotics/hebi_msgs,kilted,1,https://github.com/HebiRobotics/hebi_msgs,github.com
IMRCLab/motion_capture_tracking,kilted,2,https://github.com/IMRCLab/motion_capture_tracking,github.com
IntelRealSense/librealsense,kilted,1,https://github.com/IntelRealSense/librealsense,github.com
IntelRealSense/realsense-ros,kilted,5,https://github.com/IntelRealSense/realsense-ros,github.com
JafarAbdi/feetech_ros2_driver,kilted,1,https://github.com/JafarAbdi/feetech_ros2_driver,github.com
JafarAbdi/jacro,kilted,1,https://github.com/JafarAbdi/jacro,github.com
Jannkar/turtle_nest,kilted,1,https://github.com/Jannkar/turtle_nest,github.com
KIT-MRT/mrt_cmake_modules,kilted,1,https://github.com/KIT-MRT/mrt_cmake_modules,github.com
KumarRobotics/ublox,kilted,4,https://github.com/KumarRobotics/ublox,github.com
LOEWE-emergenCITY/ros2_babel_fish,kilted,2,https://github.com/LOEWE-emergenCITY/ros2_babel_fish,github.com
LORD-MicroStrain/microstrain_inertial,kilted,5,https://github.com/LORD-MicroStrain/microstrain_inertial,github.com
LORD-MicroStrain/ntrip_client,kilted,1,https://github.com/LORD-MicroStrain/ntrip_client,github.com
LeoRover/leo_common-ros2,kilted,4,https://github.com/LeoRover/leo_common-ros2,github.com
LeoRover/leo_desktop-ros2,kilted,2,https://github.com/LeoRover/leo_desktop-ros2,github.com
